inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.136624775583483;0.1870817970777;0.310918140421476;0.373763489208633;0.0952536113826436;0.789502462048372;0.166247641394379;0.514311230254451;0.0508474576271186
0.159964093357271;0.197323501297283;0.286455575558615;0.381857014388489;0.108830237862496;0.767632587975476;0.200817100479789;0.551892549295433;0.076271186440678
0.1754039497307;0.211661887204698;0.272265169967171;0.410746402877698;0.118388182904312;0.725533065785435;0.238529225130562;0.555013290153134;0.076271186440678
0.2;0.230506622968729;0.245366938472943;0.43154226618705;0.131638970348648;0.667577897406573;0.317724689894304;0.588950971293043;0.0932203389830508
0.194973070017953;0.225454048887068;0.232235518373398;0.443682553956835;0.14706201802976;0.638053579922215;0.401634188971205;0.65986821287955;0.0847457627118644
0.204248952722923;0.198142837634849;0.249779378022523;0.439148681055171;0.1359834908222;0.612903226128827;0.482191483871795;0.720714990610825;0.076271186440678
0.222262118491921;0.209613546360781;0.23064704013555;0.441771582733813;0.154664928858477;0.60524876881287;0.518227533408245;0.752226848452455;0.0932203389830508
0.248833034111311;0.231052847193773;0.215185851953828;0.462567446043165;0.196915390463778;0.592126836026431;0.549968559917383;0.763878666568092;0.110169491525424
0.241831238779174;0.224634712549502;0.218680504077094;0.457958633093525;0.19756706853481;0.580645160480862;0.571024513913522;0.764123739440298;0.101694915254237
0.195332136445242;0.193090263553189;0.244413851530234;0.441883992805755;0.169436298468557;0.572990706641012;0.584852299945346;0.763530197220159;0.076271186440678
0.143087971274686;0.128226136829168;0.318754633061527;0.400629496402878;0.133702617573585;0.572990706641012;0.579195470757916;0.756632518445135;0.0423728813559322
0.110951526032316;0.0959989075515499;0.385576617600339;0.387814748201439;0.111762789182144;0.5702569723819;0.588309240459131;0.761433667228607;0.0254237288135593
0.105924596050269;0.101461149801994;0.362702530975326;0.393210431654676;0.120017378081894;0.576271189837633;0.576052793204169;0.760296424079795;0.0254237288135593
0.115978456014363;0.106377167827393;0.35910198030287;0.40209082733813;0.12685999782774;0.58392564367746;0.557510990841712;0.754731836904428;0.0254237288135593
