inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.216517055655296;0.172743411170285;0.380599385788415;0.28169964028777;0.144238079721951;0.311645705212886;0.316781889025854;0.16239440172925;0.0617597292724196
0.202692998204668;0.178205653420729;0.404956052102086;0.263264388489209;0.125230802650157;0.320940400651024;0.242928966512797;0.124989704406844;0.0431472081218274
0.181328545780969;0.141608630342756;0.430689399555226;0.242018884892086;0.101661779081134;0.296336792319015;0.285355125476742;0.133719794782195;0.0406091370558376
0.180610412926391;0.134507715417179;0.464047442550037;0.224482913669065;0.0886282176604757;0.311645705212886;0.220930229630747;0.106353788905071;0.0219966159052453
0.157271095152603;0.101597705858255;0.485227152388012;0.226731115107914;0.0931899641577061;0.279387637826856;0.307039593404587;0.134317002999197;0.0219966159052453
0.181328545780969;0.0981838044517274;0.457481732500265;0.26011690647482;0.172477462800043;0.254237285771533;0.423632931847435;0.175664988087639;0.0211505922165821
0.216696588868941;0.0854840912194456;0.480673514772848;0.248651079136691;0.228630389920712;0.279934386764343;0.370835951342158;0.168654325563316;0.0152284263959391
0.178994614003591;0.0793390686876963;0.482897384305835;0.247077338129496;0.204844140328011;0.291962816461615;0.351979886019675;0.167615089061893;0.0186125211505922
0.221723518850987;0.12098866584733;0.431748385047125;0.254383992805755;0.204192462256978;0.307271729355464;0.311125065832604;0.155909834048566;0.0160744500846024
0.292100538599641;0.216168237061314;0.320872604045325;0.321380395683453;0.343977408493538;0.27118643504952;0.390949080493116;0.172464032521069;0.0668358714043993
0.499820466786355;0.389457872456643;0.218786402626284;0.465602517985612;0.473444118605409;0.284855111559252;0.367693273788411;0.170751715027814;0.242808798646362
0.672351885098743;0.554690700532569;0.135656041512231;0.627585431654676;0.631693276854567;0.316019675856115;0.331552493908679;0.174397849835559;0.555837563451777
0.652423698384201;0.521097910692339;0.148893360160966;0.585094424460432;0.637558379493863;0.381629308503169;0.246700181974968;0.169005460294151;0.582064297800338
0.658886894075404;0.513587327597979;0.157788838292915;0.593974820143885;0.637232540458347;0.41607435599663;0.23978628895905;0.190285808442609;0.61590524534687
0.561041292639138;0.473712959169739;0.174626707614106;0.541029676258993;0.576626479852286;0.42372880983648;0.219358890853874;0.179941306429659;0.543147208121827
0.553859964093357;0.48258910282671;0.178015461188182;0.544964028776978;0.55142826110568;0.479496992893716;0.167504711217047;0.176717806898704;0.489847715736041
0.521364452423698;0.453229550730575;0.198665678280208;0.521357913669065;0.492125556641686;0.515582276771294;0.135449403765332;0.171283071319606;0.456006768189509
0.386355475763016;0.332240884883245;0.262522503441703;0.403214928057554;0.344303247529054;0.481683978215319;0.157133871693176;0.168496281188149;0.201353637901861
0.341113105924596;0.280759251672812;0.283384517632108;0.36904226618705;0.265124361898555;0.441771462203634;0.217787552077;0.192708726736571;0.144670050761421
