inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.183842010771993;0.15212344667486;0.258392460023298;0.466951438848921;0.234169653524492;0.60306177306288;0.658390959498376;0.932608051888997;0.0473063246491192
0.210951526032316;0.164823159907142;0.242719474743196;0.485948741007194;0.266427718040621;0.592126836026431;0.684789431768469;0.936963332182569;0.0534302039818154
0.306223818073034;0.263689744640175;0.167319707720004;0.547212230215827;0.371166865790507;0.594678331068087;0.684998948400739;0.944290137411101;0.111062222107188
0.334829443447038;0.313669261231736;0.144551519644181;0.57767535971223;0.410774410774411;0.610716237331094;0.645505974335003;0.93635741345722;0.146554243929017
0.369479353680431;0.347262051071965;0.127184157577041;0.608363309352518;0.415553383295319;0.634226337359742;0.595537384446716;0.930817092626098;0.172686650821556
0.371454219030521;0.318585279257135;0.139362490733877;0.572729316546763;0.390572390572391;0.675232361674788;0.527655554081115;0.938628659874593;0.150265720631185
0.381867145421903;0.313532705175475;0.151540823890713;0.569919064748201;0.39524275008146;0.759978123707262;0.399748575245934;0.935732912304063;0.146451703809062
0.356373429084381;0.289089171104738;0.166260722228105;0.553394784172662;0.32627348756381;0.791142698432489;0.36392205832624;0.942993156853022;0.128585200344022
0.300718132854578;0.234739860712823;0.198983373927777;0.497414568345324;0.235907461713913;0.815746306764498;0.323067262115887;0.915334431433021;0.0924139257010067
0.293716337522442;0.228731394237334;0.212538388224081;0.480777877697842;0.195068969262518;0.856205582142057;0.270270269622251;0.888158583508046;0.0887235164661508
0.249730700179533;0.210432882698348;0.237000953086943;0.460768884892086;0.171282719669816;0.825040986560077;0.272155871359151;0.819502352365024;0.0778722668658088
0.229443447037702;0.194728936228322;0.255744996293551;0.438286870503597;0.146084500923211;0.872607966839977;0.204274034999382;0.754285768003201;0.0690315577547005
0.287971274685817;0.248668578451454;0.221645663454411;0.474932553956835;0.207993917671337;0.870420991946739;0.208673782375785;0.761301972138927;0.10120803865889
0.31903052064632;0.282671036460467;0.192841258074764;0.512589928057554;0.222982513305094;0.842536910846497;0.260213699052586;0.830823345423001;0.124056227633245
0.293536804308797;0.272975556465929;0.201842634755904;0.503821942446043;0.201042684913653;0.816839804639493;0.274984285952872;0.807504455550715;0.11734393581044
0.325314183123878;0.327051754745323;0.168696388859473;0.543727517985611;0.261431519496036;0.762711878823104;0.318038958848509;0.779017533554499;0.156748785814009
0.293895870736086;0.276526013928718;0.192947156623954;0.516861510791367;0.251764961442381;0.71077089661488;0.396291634732161;0.807777483868329;0.119783832264952
0.30197486535009;0.291274068004916;0.175156200360055;0.529001798561151;0.301835559900076;0.69928922106931;0.450659954014311;0.874057936874544;0.130142463758062
0.289407540394973;0.275023897309846;0.189876098697448;0.514613309352518;0.260236776365809;0.668124656772447;0.512570716209163;0.895954423314162;0.118749006739684
0.306104129263914;0.273658336747235;0.187228634967701;0.528102517985611;0.268165526230042;0.639693816306331;0.565053409777694;0.901280949877961;0.117811515910115
0.291382405745063;0.27925713505394;0.17907444668008;0.528552158273381;0.287172803301836;0.621651174367542;0.610936509255413;0.918683690282556;0.12167494198065
0.255655296229802;0.241431107469616;0.199724663772106;0.523830935251799;0.251764961442381;0.609075980090225;0.646448775203452;0.933138668841341;0.0965970243972637
0.204847396768402;0.17328963539533;0.247379010907551;0.488758992805755;0.203540784185945;0.591033338151436;0.695788803206584;0.948032156303846;0.0576803374022847
0.158886894075404;0.126177795985252;0.287408662501324;0.456047661870504;0.196806777451939;0.585019131124091;0.682589555083172;0.914761048702217;0.035753270093933
0.155655296229803;0.127816468660385;0.298528010166261;0.453911870503597;0.174323884001303;0.607982513500347;0.651162779545701;0.936468879490886;0.0364441796811637
0.203411131059246;0.184623788065001;0.239754315365879;0.494716726618705;0.25089605734767;0.589393112195684;0.697360118006739;0.945471143813692;0.0635769659838158
0.196588868940754;0.193499931721972;0.241766387800487;0.482014388489209;0.259476485282937;0.603608511572001;0.646134500255054;0.917878439087507;0.0683583024969677
0.353321364452424;0.343848149665438;0.148363867415016;0.620728417266187;0.353100901487998;0.601968296044636;0.660590824195314;0.932519646326678;0.169948988081043
