inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.239497307001795;0.274477673084801;0.210526315789474;0.169401978417266;0.300206364722494;0.149261893871559;0.311125065832604;0.0627362696168368;0.178605280974949
0.291023339317774;0.329919431926806;0.181298316213068;0.213017086330935;0.359183230150972;0.134499724701006;0.337837837027814;0.0650568982608975;0.219092755585647
0.314841412327971;0.354362965997542;0.167178509654419;0.223920863309353;0.397378805980971;0.127392011977386;0.366540956287692;0.0712867794982873;0.23073798239675
0.229443447037702;0.233783968318995;0.228952663348512;0.161870503597122;0.298903008580428;0.123018041334155;0.385606538242444;0.0754071075324431;0.163371699390657
0.183123877917415;0.166734944694797;0.284867097320767;0.129046762589928;0.216357119582926;0.118644068083831;0.401634188971205;0.078392129895641;0.118280297901151
0.192639138240575;0.186535572852656;0.267393836704437;0.13646582733813;0.228195937873357;0.11262985062811;0.426775597412822;0.0833033940185871;0.103520649966148
0.177558348294434;0.160589922163048;0.286561474107805;0.124213129496403;0.207993917671337;0.104975395484724;0.463230676217671;0.090589705804212;0.0955314827352742
0.157091561938959;0.125631571760208;0.319072328709097;0.116232014388489;0.15531660692951;0.0967741927073877;0.480829665723306;0.0913563943015719;0.0828029790115098
0.153321364452424;0.110064181346443;0.337816371915705;0.115220323741007;0.14434669273379;0.0907599765552132;0.501571344771048;0.0941533754411153;0.0621530128639133
0.144703770197487;0.0759251672811689;0.354018849941756;0.102293165467626;0.106983816661236;0.102788407556017;0.488372084659276;0.0971587299102643;0.0367637102234259
0.122262118491921;0.0561245391233101;0.406438631790744;0.103304856115108;0.0874334745302487;0.111536356663756;0.484915144145503;0.101260330687884;0.0379823967501693
0.155834829443447;0.093267786426328;0.354654241236895;0.120616007194245;0.14065385033127;0.113723343288918;0.489314897516098;0.10398728258927;0.0696682464454976
0.149551166965889;0.0959989075515499;0.345758763104945;0.116456834532374;0.145432822852178;0.114270089619323;0.480829653734947;0.101588939056044;0.0811103588354773
0.270197486535009;0.239928990850744;0.21370327226517;0.19806654676259;0.285760834147931;0.117550570208838;0.496857328440427;0.108774494537084;0.184427894380501
0.289228007181329;0.287313942373344;0.177909562638992;0.226506294964029;0.335288367546432;0.11372334589601;0.510999377432289;0.110953093930834;0.230128639133378
0.241472172351885;0.245118120988666;0.211585301281372;0.186375899280576;0.291517323775388;0.117550572815931;0.492457575069845;0.107344150167972;0.19898442789438
