inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.13572710951526;0.147480540761983;0.625330932966218;0.191883992805755;0.137178233952428;0.208310552304124;0.58453802499696;0.210513842726981;0.287237192774652
0.117953321364452;0.146661204424416;0.535211267605634;0.185589028776978;0.144672531769306;0.224712952644613;0.508485225798606;0.191450419550568;0.307965649985194
0.0885098743267504;0.141472074286495;0.574181933707508;0.163669064748201;0.128923645052677;0.244395841395886;0.40509114147335;0.159073299730157;0.281314776428783
0.0459605026929982;0.0940871227638946;0.684316424864979;0.13005845323741;0.0846095362224395;0.252050295235736;0.339409175804687;0.13265111703861;0.192478531240746
0.0675044883303411;0.121944558241158;0.419358254791909;0.141299460431655;0.0919952210274791;0.272826676647831;0.290383398773209;0.121307668979846;0.210245780278354
0.0350089766606822;0.081068778733672;0.46355324932047;0.118105515587531;0.074870569494224;0.263714232593579;0.306201540861958;0.123684706479914;0.177672490376073
0.0321364452423698;0.0677318039055032;0.491898760986974;0.116681654676259;0.0572390572390572;0.25642427630733;0.323067250127528;0.127464535667644;0.124370743263251
0.0224416517055655;0.0360507988529291;0.569310600444774;0.111960431654676;0.0405126534158792;0.258611261628955;0.33815209998784;0.136428882357988;0.0858750370151022
0.0244165170556553;0.0241704219582138;0.612305411415864;0.119716726618705;0.0330183555990008;0.25915800535227;0.377121306449652;0.156309073034544;0.0562629552857566
0.0258527827648115;0.0230779735081251;0.61527057079318;0.11398381294964;0.0349733898120995;0.251503556726614;0.370207413433734;0.147358894684227;0.0592241634586912
0.040754039497307;0.0514816332104329;0.498040876839987;0.121515287769784;0.0550667970022809;0.252597049387416;0.354179762704973;0.140267174428871;0.115487118744448
0.0859964093357271;0.111702854021576;0.410780472307529;0.15029226618705;0.124687737590963;0.25478403470902;0.350094284282776;0.139758006364156;0.272431151909979
0.227109515260323;0.297419090536665;0.232553214020968;0.26011690647482;0.31063321385902;0.258611266843127;0.360779392760852;0.147739160246716;0.488599348534202
0.199461400359066;0.294961081523966;0.219633591019803;0.253597122302158;0.313891604214185;0.266812464406291;0.363922046337881;0.155229565559306;0.473793307669529
0.168940754039497;0.25440393281442;0.249073387694589;0.225494604316547;0.270011947431302;0.299617275515636;0.34475171805536;0.169414395542811;0.411607936037903
0.17737881508079;0.238699986344394;0.258392460023298;0.234150179856115;0.260345389377647;0.326954612892563;0.339409175804687;0.187790503603342;0.37015102161682
0.167684021543986;0.244571896763621;0.249496981891348;0.235161870503597;0.248289345063539;0.317659922668597;0.351351348111252;0.18745185173252;0.33757773171454
0.157809694793537;0.250716919295371;0.248755692047019;0.236285971223022;0.224068643423482;0.320393651713537;0.324010050995978;0.173280045279459;0.302043233639325
0.149551166965889;0.239109654513178;0.260404532457905;0.220998201438849;0.21603128054741;0.324767627570959;0.28944059191058;0.155665291476923;0.322771690849867
0.154398563734291;0.250853475351632;0.257439373080589;0.216389388489209;0.226566742695775;0.321487149588532;0.288812059996336;0.152943289567371;0.33165531536867
0.174865350089767;0.277072238153762;0.233929895160436;0.236285971223022;0.272292820679917;0.318753420543592;0.283783786699869;0.148006738983771;0.352383772579212
0.20394973070018;0.354499522053803;0.200254156518056;0.246065647482014;0.334636689475399;0.319300164266907;0.235072278622609;0.119263007970176;0.479715724015398
0.271095152603232;0.447221084255087;0.156412157153447;0.319919064748201;0.421309872922776;0.30235101498892;0.248271514757662;0.116619373616928;0.568551969203435
0.274147217235189;0.444899631298648;0.157365244096156;0.339028776978417;0.411643314869121;0.299617280729808;0.264299177474783;0.124009003998606;0.512289013917678
0.280251346499102;0.440802949610815;0.1537646934237;0.332621402877698;0.410774410774411;0.293056314336588;0.28661219529941;0.132261650370366;0.527095054782351
0.184021543985637;0.295234193636488;0.22185746055279;0.239096223021583;0.323666775279679;0.285948604220076;0.31615335711161;0.143657243515116;0.429375185075511
0.141292639138241;0.217670353680186;0.273959546754209;0.203237410071942;0.249701314217443;0.279387637826856;0.352922686888125;0.158711683171292;0.325732899022801
0.137342908438061;0.179161545814557;0.299586995658159;0.197392086330935;0.213098729227761;0.272826676647831;0.391263355441514;0.173909748549136;0.272431151909979
0.141292639138241;0.17574764440803;0.302022662289527;0.195481115107914;0.20864559574237;0.272826676647831;0.410433683724023;0.183905779148173;0.263547527391176
0.109694793536804;0.140652737948928;0.334851212538388;0.182329136690647;0.160638644509612;0.269546198665403;0.412947811380986;0.182547443643858;0.219129404797157
0.0992818671454219;0.116209203878192;0.362490733876946;0.173673561151079;0.168458781362007;0.265718966531296;0.420175991333662;0.183152716411081;0.210245780278354
0.0608617594254937;0.0482042878601666;0.482261993010696;0.141636690647482;0.0739654610622353;0.268452700790408;0.396920172640584;0.173413309379946;0.0888362451880367
0.0640933572710951;0.0462925030725113;0.490945674044266;0.142873201438849;0.0757032692516564;0.257517774182325;0.410433695712382;0.171703678994263;0.112525910571513
0.0935368043087971;0.0730574900996859;0.42708884888277;0.152203237410072;0.125556641685674;0.246582831931683;0.432432438588612;0.173895012768681;0.180633698549008
0.157809694793537;0.156083572306432;0.31642486497935;0.193120503597122;0.242532855436081;0.244942590333395;0.438089243799323;0.175316020439187;0.346461356233343
0.431238779174147;0.444626519186126;0.135232447315472;0.383880395683453;0.510046703595091;0.244942595547567;0.458202384938653;0.18496740658124;0.592241634586911
0.532675044883303;0.589649050935409;0.082918564015673;0.513714028776978;0.645161290322581;0.271186445477885;0.437146442930873;0.196435878534811;0.651465798045603
0.385637342908438;0.442031954117165;0.128878534364079;0.348696043165468;0.546432062561095;0.341170038339803;0.30955373904409;0.180504969914937;0.621853716316257
0.368402154398564;0.427010787928445;0.140950968971725;0.34790917266187;0.513305093950255;0.407326393853442;0.216216219294306;0.165242758442045;0.642582173526799
0.240394973070018;0.338385907414994;0.302658053584666;0.254383992805755;0.369610079287499;0.399671960870345;0.166876173308623;0.122535884434375;0.553745928338762
0.215619389587074;0.346306158678137;0.314518691093932;0.236285971223022;0.307700662539372;0.404045921085209;0.14142048991862;0.105768783118721;0.429375185075511
