inp0;inp1;inp2;inp3;inp4;inp5;inp6;inp7;out0
0.653141831238779;0.600436979380035;0.123901302552155;0.690422661870504;0.667426957749538;0.568616735997783;0.271527339444906;0.375934632074304;0.731810490693739
0.789587073608618;0.668988119623105;0.0993328391401038;0.80193345323741;0.765287281416314;0.529797686575976;0.346323068820605;0.410327834355383;0.754653130287648
0.599281867145422;0.510856206472757;0.143280737053902;0.640287769784173;0.643749321168676;0.494259151635906;0.39817723646906;0.414692517166351;0.579526226734349
0.404847396768402;0.342209476990305;0.209255533199195;0.480103417266187;0.445204735527316;0.471842539053867;0.406348205301826;0.391779723757902;0.116751269035533
0.464093357271095;0.382220401474805;0.189876098697448;0.510903776978417;0.477680026067123;0.444505196462746;0.448460089317386;0.392336487698663;0.17005076142132
0.468581687612208;0.36037143247303;0.192523562427195;0.498089028776978;0.501466275659824;0.434663746872928;0.484600881185477;0.409246229740548;0.166666666666667
0.541831238779174;0.390140652737949;0.175262098909245;0.529676258992806;0.536331052460085;0.42263532238985;0.50911376370703;0.412294808898395;0.197123519458545
0.50359066427289;0.389867540625427;0.163083765752409;0.544964028776978;0.530465949820789;0.377255332645768;0.606851018844856;0.420462395108558;0.206429780033841
0.368581687612208;0.302881332787109;0.21380917081436;0.470436151079137;0.444118605408928;0.381629308503169;0.579195482746275;0.407104312508391;0.140439932318105
0.268761220825853;0.228594838181073;0.251509054325956;0.417940647482014;0.372434017595308;0.367413877841757;0.5587680546702;0.373165039868738;0.089678510998308
0.215619389587074;0.172879967226546;0.306258604257122;0.39523381294964;0.311719343977408;0.394204481923734;0.510999377432289;0.374693087883838;0.0406091370558376
0.205026929982047;0.171104738495152;0.306364502806312;0.382981115107914;0.310959052894537;0.347730994304658;0.610307983335361;0.381035445620369;0.0490693739424704
0.268402154398564;0.227502389730985;0.257757068728158;0.418839928057554;0.34647550776583;0.33078184502667;0.635449391776965;0.373942019762;0.0947546531302876
0.3491921005386;0.325139969957668;0.199936460870486;0.489208633093525;0.399044205495818;0.343903772598915;0.598680062000463;0.368368029264156;0.121827411167513
0.476301615798923;0.417315307933907;0.152070316636662;0.578687050359712;0.491039426523298;0.389830506066334;0.537083598730728;0.388043200647578;0.252115059221658
0.546858168761221;0.4289225727161;0.15365879487451;0.594986510791367;0.537960247637667;0.461454350954927;0.450345691054285;0.417500752146596;0.345177664974619
0.469479353680431;0.368837907961218;0.19675950439479;0.528552158273381;0.467470402954274;0.546746841068157;0.307982388278857;0.390482952321467;0.265651438240271
0.507719928186715;0.407892940051891;0.187440432066081;0.565197841726619;0.464972303681981;0.609622739456099;0.255499676727786;0.408663196511885;0.296954314720812
0.534290843806104;0.410897173289635;0.176003388753574;0.579586330935252;0.467144563918757;0.619464189045917;0.291326211630031;0.471406135369707;0.290186125211506
0.396708557749874;0.297919796076291;0.236083165660629;0.482014388489209;0.326418304912927;0.613632224712157;0.287764500811758;0.457903925336491;0.195431472081218
0.495870736086176;0.345486822340571;0.201419040559144;0.54642535971223;0.422504616053003;0.557135039595483;0.410119408775637;0.523556389823427;0.175972927241963
0.41310592459605;0.302744776730848;0.237848141480462;0.476169064748201;0.286086673183447;0.583378894739974;0.337837825039454;0.47802370004436;0.156514382402707
0.453141831238779;0.338249351358733;0.221539764905221;0.512365107913669;0.299011621592267;0.615090207974323;0.284726587568319;0.455891452245402;0.16751269035533
